,detector,false positive rate,score
487,Ghostbuster,0.21859296488040203,0.677866757333296
488,Ghostbuster,0.22110552769396985,0.6799224831603079
489,Ghostbuster,0.2236180905075377,0.6818894013489962
490,Ghostbuster,0.22613065332110555,0.6838673941819984
491,Ghostbuster,0.2286432161346734,0.685015387399805
492,Ghostbuster,0.23115577894824121,0.6855030001145382
493,Ghostbuster,0.23366834176180906,0.6867108308992538
494,Ghostbuster,0.2361809045753769,0.6877976080918764
495,Ghostbuster,0.23869346738894473,0.689956611366024
496,Ghostbuster,0.24120603020251258,0.6900774794648847
497,Ghostbuster,0.24371859301608043,0.6906839312967703
498,Ghostbuster,0.24623115582964825,0.6914033490541368
499,Ghostbuster,0.2487437186432161,0.6919181478511689
500,Ghostbuster,0.2512562814567839,0.6933875765352749
501,Ghostbuster,0.2537688442703518,0.6936469519131021
502,Ghostbuster,0.2562814070839196,0.6936165112787562
503,Ghostbuster,0.25879396989748743,0.6939575004282
504,Ghostbuster,0.2613065327110553,0.6957966234694511
505,Ghostbuster,0.2638190955246231,0.69647379473303
506,Ghostbuster,0.26633165833819095,0.6968818044545635
507,Ghostbuster,0.2688442211517588,0.6976988324102984
508,Ghostbuster,0.27135678396532664,0.6987420736505162
509,Ghostbuster,0.27386934677889446,0.6998072586253896
510,Ghostbuster,0.27638190959246234,0.7015800351776947
511,Ghostbuster,0.27889447240603016,0.7030610512538087
512,Ghostbuster,0.281407035219598,0.703668175270322
513,Ghostbuster,0.28391959803316585,0.703851230593044
514,Ghostbuster,0.2864321608467337,0.7047439952349985
515,Ghostbuster,0.28894472366030155,0.704920821408104
516,Ghostbuster,0.29145728647386937,0.7054739574658836
517,Ghostbuster,0.2939698492874372,0.7056676270164299
518,Ghostbuster,0.29648241210100507,0.7081537112890628
519,Ghostbuster,0.2989949749145729,0.7096788043540267
520,Ghostbuster,0.3015075377281407,0.711359066700746
521,Ghostbuster,0.3040201005417086,0.7116749125009908
522,Ghostbuster,0.3065326633552764,0.7124137026391075
523,Ghostbuster,0.3090452261688442,0.7125234452859082
524,Ghostbuster,0.3115577889824121,0.711968437746344
525,Ghostbuster,0.3140703517959799,0.7138551667024258
526,Ghostbuster,0.31658291460954774,0.7137813054590738
527,Ghostbuster,0.3190954774231156,0.715487454749544
528,Ghostbuster,0.32160804023668343,0.7158518304527755
529,Ghostbuster,0.32412060305025125,0.7164402597454789
530,Ghostbuster,0.32663316586381913,0.716464403980785
531,Ghostbuster,0.32914572867738695,0.7163518334689996
532,Ghostbuster,0.33165829149095477,0.7162630007593012
533,Ghostbuster,0.33417085430452265,0.7157434833757441
534,Ghostbuster,0.33668341711809047,0.7161585832999868
535,Ghostbuster,0.3391959799316583,0.7163302113463252
536,Ghostbuster,0.34170854274522616,0.7164051870815136
537,Ghostbuster,0.344221105558794,0.7166388586088588
538,Ghostbuster,0.3467336683723618,0.7169763450182964
539,Ghostbuster,0.3492462311859297,0.7170991616022742
540,Ghostbuster,0.3517587939994975,0.7174315453237549
541,Ghostbuster,0.3542713568130653,0.7180962979919249
542,Ghostbuster,0.3567839196266332,0.7182508264644233
543,Ghostbuster,0.359296482440201,0.7194381423606508
544,Ghostbuster,0.3618090452537689,0.7194627935809759
545,Ghostbuster,0.3643216080673367,0.719177979477605
546,Ghostbuster,0.36683417088090453,0.7190838267033721
547,Ghostbuster,0.3693467336944724,0.718898020962577
548,Ghostbuster,0.3718592965080402,0.7188731417031007
549,Ghostbuster,0.37437185932160805,0.7190099377388326
550,Ghostbuster,0.3768844221351759,0.7186745017926071
551,Ghostbuster,0.37939698494874374,0.7184399542116796
552,Ghostbuster,0.38190954776231156,0.7188063867765926
553,Ghostbuster,0.38442211057587944,0.7197387964052542
554,Ghostbuster,0.38693467338944726,0.7194953778138868
555,Ghostbuster,0.3894472362030151,0.7193797958647667
556,Ghostbuster,0.39195979901658295,0.7187628606480055
557,Ghostbuster,0.3944723618301508,0.718878749322462
558,Ghostbuster,0.3969849246437186,0.7184221001717515
559,Ghostbuster,0.39949748745728647,0.7189341454868587
560,Ghostbuster,0.4020100502708543,0.7188762402007576
561,Ghostbuster,0.4045226130844221,0.7190147828372325
562,Ghostbuster,0.40703517589799,0.7191177766483081
563,Ghostbuster,0.4095477387115578,0.7192176444357068
564,Ghostbuster,0.4120603015251256,0.7186079407592314
565,Ghostbuster,0.4145728643386935,0.7185675931823692
566,Ghostbuster,0.4170854271522613,0.7181900821078886
567,Ghostbuster,0.41959798996582914,0.7186807804770224
568,Ghostbuster,0.422110552779397,0.7186645850805309
569,Ghostbuster,0.42462311559296484,0.7181737557696701
570,Ghostbuster,0.42713567840653266,0.7181271789036641
571,Ghostbuster,0.42964824122010054,0.7169177007515717
572,Ghostbuster,0.43216080403366836,0.7164175757136308
573,Ghostbuster,0.4346733668472362,0.7166540889062143
574,Ghostbuster,0.43718592966080405,0.7164835563723551
575,Ghostbuster,0.43969849247437187,0.7166160036283079
576,Ghostbuster,0.4422110552879397,0.7168131295215112
577,Ghostbuster,0.44472361810150757,0.7173071813676144
578,Ghostbuster,0.4472361809150754,0.7168538394431052
579,Ghostbuster,0.44974874372864326,0.7169073445160051
580,Ghostbuster,0.4522613065422111,0.7169195359008395
581,Ghostbuster,0.4547738693557789,0.7163595108030193
582,Ghostbuster,0.4572864321693468,0.7164999001369952
583,Ghostbuster,0.4597989949829146,0.7166874719694596
584,Ghostbuster,0.4623115577964824,0.7166028756381562
585,Ghostbuster,0.4648241206100503,0.7157364826852529
586,Ghostbuster,0.4673366834236181,0.7155639717703393
587,Ghostbuster,0.46984924623718594,0.7149732534615003
588,Ghostbuster,0.4723618090507538,0.7147014512202903
589,Ghostbuster,0.47487437186432163,0.7145739226180703
590,Ghostbuster,0.47738693467788945,0.7142806932268484
591,Ghostbuster,0.4798994974914573,0.7141348096899485
592,Ghostbuster,0.48241206030502515,0.7139021303940014
593,Ghostbuster,0.48492462311859297,0.7138685547406232
594,Ghostbuster,0.48743718593216084,0.713959399081421
595,Ghostbuster,0.48994974874572866,0.7133344764268603
596,Ghostbuster,0.4924623115592965,0.7132465353559405
597,Ghostbuster,0.49497487437286436,0.7129027573477744
598,Ghostbuster,0.4974874371864322,0.7125555403803481
599,Ghostbuster,0.5,0.7124027297873605
600,RoBERTa,1e-10,0.25352650193573856
601,RoBERTa,0.0025125629135678393,0.2650758406922743
602,RoBERTa,0.005025125727135678,0.2787693931254098
603,RoBERTa,0.007537688540703517,0.28191669469505426
604,RoBERTa,0.010050251354271357,0.29325887194531713
605,RoBERTa,0.012562814167839196,0.30630652716975015
606,RoBERTa,0.015075376981407035,0.3167299943079681
607,RoBERTa,0.017587939794974874,0.3253978214373615
608,RoBERTa,0.020100502608542715,0.32983587071939824
609,RoBERTa,0.022613065422110556,0.33903542418309895
610,RoBERTa,0.025125628235678394,0.34365688669863603
611,RoBERTa,0.02763819104924623,0.35335632721406196
612,RoBERTa,0.030150753862814073,0.35748374586507103
613,RoBERTa,0.032663316676381914,0.3625528691907716
614,RoBERTa,0.03517587948994975,0.36654269919718496
615,RoBERTa,0.03768844230351759,0.3704880614717655
616,RoBERTa,0.04020100511708543,0.37610674150133916
617,RoBERTa,0.04271356793065327,0.3803036692789634
618,RoBERTa,0.04522613074422111,0.3833208550488166
619,RoBERTa,0.047738693557788946,0.3921877309240033
620,RoBERTa,0.05025125637135679,0.39687744561672
621,RoBERTa,0.05276381918492463,0.40057739477149606
622,RoBERTa,0.05527638199849246,0.4053308063564617
623,RoBERTa,0.0577889448120603,0.40948375210207055
624,RoBERTa,0.060301507625628144,0.41423963285963006
625,RoBERTa,0.06281407043919597,0.41423963285963006
626,RoBERTa,0.06532663325276382,0.4183753659620405
627,RoBERTa,0.06783919606633165,0.4215578070882169
628,RoBERTa,0.07035175887989949,0.42547827413086664
629,RoBERTa,0.07286432169346733,0.4299966570584919
630,RoBERTa,0.07537688450703517,0.43479453759640485
631,RoBERTa,0.07788944732060302,0.4402286844904336
632,RoBERTa,0.08040201013417085,0.4402286844904336
633,RoBERTa,0.08291457294773869,0.4427536285792931
634,RoBERTa,0.08542713576130653,0.4466329256660313
635,RoBERTa,0.08793969857487437,0.4505809777793489
636,RoBERTa,0.09045226138844221,0.4505809777793489
637,RoBERTa,0.09296482420201005,0.45348727329523886
638,RoBERTa,0.09547738701557788,0.45348727329523886
639,RoBERTa,0.09798994982914573,0.456750167125375
640,RoBERTa,0.10050251264271357,0.46011826899959507
641,RoBERTa,0.1030150754562814,0.46011826899959507
642,RoBERTa,0.10552763826984925,0.46208707929602433
643,RoBERTa,0.10804020108341708,0.4643115924604413
644,RoBERTa,0.11055276389698492,0.4643115924604413
645,RoBERTa,0.11306532671055276,0.46613034447039553
646,RoBERTa,0.1155778895241206,0.46814984124941905
647,RoBERTa,0.11809045233768845,0.46814984124941905
648,RoBERTa,0.12060301515125628,0.4698164341209169
649,RoBERTa,0.12311557796482411,0.4728108845609011
650,RoBERTa,0.12562814077839196,0.4756539483385693
651,RoBERTa,0.1281407035919598,0.4756539483385693
652,RoBERTa,0.13065326640552766,0.4780709599989713
653,RoBERTa,0.13316582921909548,0.480126438590558
654,RoBERTa,0.13567839203266333,0.48213023737613037
655,RoBERTa,0.13819095484623117,0.4841981663869327
656,RoBERTa,0.140703517659799,0.4841981663869327
657,RoBERTa,0.14321608047336684,0.4841981663869327
658,RoBERTa,0.1457286432869347,0.48593696805931225
659,RoBERTa,0.14824120610050254,0.4874529903457951
660,RoBERTa,0.15075376891407036,0.4892917559020341
661,RoBERTa,0.1532663317276382,0.4892917559020341
662,RoBERTa,0.15577889454120605,0.4907640405933775
663,RoBERTa,0.15829145735477387,0.4907640405933775
664,RoBERTa,0.16080402016834172,0.4925694597793798
665,RoBERTa,0.16331658298190957,0.4945987879241832
666,RoBERTa,0.1658291457954774,0.49611836111661123
667,RoBERTa,0.16834170860904524,0.49611836111661123
668,RoBERTa,0.17085427142261309,0.49718728894387487
669,RoBERTa,0.1733668342361809,0.49718728894387487
670,RoBERTa,0.17587939704974875,0.49718728894387487
671,RoBERTa,0.1783919598633166,0.4977097729046504
672,RoBERTa,0.18090452267688445,0.49960341360585325
673,RoBERTa,0.18341708549045227,0.5004301738800824
674,RoBERTa,0.18592964830402012,0.5004301738800824
675,RoBERTa,0.18844221111758797,0.5017129341131155
676,RoBERTa,0.19095477393115579,0.5031855898525989
677,RoBERTa,0.19346733674472363,0.5047758316389654
678,RoBERTa,0.19597989955829148,0.5047758316389654
679,RoBERTa,0.1984924623718593,0.505103672084
680,RoBERTa,0.20100502518542715,0.505103672084
681,RoBERTa,0.203517587998995,0.505876993656045
682,RoBERTa,0.20603015081256282,0.5071624885647485
683,RoBERTa,0.20854271362613067,0.5077494664655527
684,RoBERTa,0.2110552764396985,0.5077494664655527
685,RoBERTa,0.21356783925326633,0.5081655241016988
686,RoBERTa,0.21608040206683418,0.508738156227915
687,RoBERTa,0.21859296488040203,0.5098131524772153
688,RoBERTa,0.22110552769396985,0.5106597731559932
689,RoBERTa,0.2236180905075377,0.5110624561534889
690,RoBERTa,0.22613065332110555,0.5110624561534889
691,RoBERTa,0.2286432161346734,0.5112349454991332
692,RoBERTa,0.23115577894824121,0.5108843805350161
693,RoBERTa,0.23366834176180906,0.5108843805350161
694,RoBERTa,0.2361809045753769,0.5113373212355596
695,RoBERTa,0.23869346738894473,0.5112705731177698
696,RoBERTa,0.24120603020251258,0.5125182232398375
697,RoBERTa,0.24371859301608043,0.5131721762003517
698,RoBERTa,0.24623115582964825,0.5131721762003517
699,RoBERTa,0.2487437186432161,0.512941306632678
700,RoBERTa,0.2512562814567839,0.5129257072383768
701,RoBERTa,0.2537688442703518,0.5134245852837978
702,RoBERTa,0.2562814070839196,0.5135366409210445
703,RoBERTa,0.25879396989748743,0.5138063626410481
704,RoBERTa,0.2613065327110553,0.5138063626410481
705,RoBERTa,0.2638190955246231,0.5137595835297902
706,RoBERTa,0.26633165833819095,0.5135085166016784
707,RoBERTa,0.2688442211517588,0.5143364122234997
708,RoBERTa,0.27135678396532664,0.513944753523248
709,RoBERTa,0.27386934677889446,0.5138280792828462
710,RoBERTa,0.27638190959246234,0.5138024474451569
711,RoBERTa,0.27889447240603016,0.5131602081814137
712,RoBERTa,0.281407035219598,0.5134883811084829
713,RoBERTa,0.28391959803316585,0.5135118176119428
714,RoBERTa,0.2864321608467337,0.5131720024658049
715,RoBERTa,0.28894472366030155,0.5131753293532746
716,RoBERTa,0.29145728647386937,0.5132765826631328
717,RoBERTa,0.2939698492874372,0.513229091821637
718,RoBERTa,0.29648241210100507,0.5126567478753391
719,RoBERTa,0.2989949749145729,0.5125703658718306
720,RoBERTa,0.3015075377281407,0.5128104880156563
721,RoBERTa,0.3040201005417086,0.5124477677379335
722,RoBERTa,0.3065326633552764,0.5122030749706
723,RoBERTa,0.3090452261688442,0.5121847865748739
724,RoBERTa,0.3115577889824121,0.5121142309113389
725,RoBERTa,0.3140703517959799,0.5122989073952255
726,RoBERTa,0.31658291460954774,0.5128587964455601
727,RoBERTa,0.3190954774231156,0.5134442516537316
728,RoBERTa,0.32160804023668343,0.513308867984055
729,RoBERTa,0.32412060305025125,0.5137973456008659
730,RoBERTa,0.32663316586381913,0.5146869541157901
731,RoBERTa,0.32914572867738695,0.5156125003628185
732,RoBERTa,0.33165829149095477,0.5193403671085571
733,RoBERTa,0.33417085430452265,0.5244175132305127
734,RoBERTa,0.33668341711809047,0.5288912703377822
735,RoBERTa,0.3391959799316583,0.5387867387079053
736,RoBERTa,0.34170854274522616,0.547778000455835
737,RoBERTa,0.344221105558794,0.5594525315550234
738,RoBERTa,0.3467336683723618,0.5699629770603782
739,RoBERTa,0.3492462311859297,0.5807840500456536
740,RoBERTa,0.3517587939994975,0.5960488309320828
741,RoBERTa,0.3542713568130653,0.6189131336105826
742,RoBERTa,0.3567839196266332,0.635145744217182
743,RoBERTa,0.359296482440201,0.6497950162233088
744,RoBERTa,0.3618090452537689,0.6651277676153149
745,RoBERTa,0.3643216080673367,0.6771375493674182
746,RoBERTa,0.36683417088090453,0.6875480208713405
747,RoBERTa,0.3693467336944724,0.6963783121694004
748,RoBERTa,0.3718592965080402,0.7055550852247652
749,RoBERTa,0.37437185932160805,0.7105103266534192
750,RoBERTa,0.3768844221351759,0.7157621682737907
751,RoBERTa,0.37939698494874374,0.7192035957774356
752,RoBERTa,0.38190954776231156,0.7211220985123181
753,RoBERTa,0.38442211057587944,0.7247897988761682
754,RoBERTa,0.38693467338944726,0.727823275984393
755,RoBERTa,0.3894472362030151,0.7292355311619905
756,RoBERTa,0.39195979901658295,0.7311596793129652
757,RoBERTa,0.3944723618301508,0.731860101857047
758,RoBERTa,0.3969849246437186,0.7319455575473586
759,RoBERTa,0.39949748745728647,0.7324017920979107
760,RoBERTa,0.4020100502708543,0.7328210690570576
761,RoBERTa,0.4045226130844221,0.7325925819476773
762,RoBERTa,0.40703517589799,0.7320531039876434
763,RoBERTa,0.4095477387115578,0.7324305611732762
764,RoBERTa,0.4120603015251256,0.7326709978667598
765,RoBERTa,0.4145728643386935,0.7330459585037311
766,RoBERTa,0.4170854271522613,0.7322535157518855
767,RoBERTa,0.41959798996582914,0.7319399068149072
768,RoBERTa,0.422110552779397,0.7312434553223477
769,RoBERTa,0.42462311559296484,0.7316059445791575
770,RoBERTa,0.42713567840653266,0.7313567551164566
771,RoBERTa,0.42964824122010054,0.7308189626519084
772,RoBERTa,0.43216080403366836,0.730562148888168
773,RoBERTa,0.4346733668472362,0.7300937411020901
774,RoBERTa,0.43718592966080405,0.7293070418056085
775,RoBERTa,0.43969849247437187,0.7284162980099042
776,RoBERTa,0.4422110552879397,0.7278323047239366
777,RoBERTa,0.44472361810150757,0.7272896206515789
778,RoBERTa,0.4472361809150754,0.7263886267112037
779,RoBERTa,0.44974874372864326,0.7255602383416812
780,RoBERTa,0.4522613065422111,0.7246994297651757
781,RoBERTa,0.4547738693557789,0.7235839529584095
782,RoBERTa,0.4572864321693468,0.722922341456601
783,RoBERTa,0.4597989949829146,0.7220148942353826
784,RoBERTa,0.4623115577964824,0.7211217503051659
785,RoBERTa,0.4648241206100503,0.7198961675923384
786,RoBERTa,0.4673366834236181,0.7188034087231764
787,RoBERTa,0.46984924623718594,0.7178158805883053
788,RoBERTa,0.4723618090507538,0.716581529582277
789,RoBERTa,0.47487437186432163,0.7155884486350631
790,RoBERTa,0.47738693467788945,0.7142806932268484
791,RoBERTa,0.4798994974914573,0.7131887469949761
792,RoBERTa,0.48241206030502515,0.7122385427098095
793,RoBERTa,0.48492462311859297,0.7112340478371597
794,RoBERTa,0.48743718593216084,0.7102514080205953
795,RoBERTa,0.48994974874572866,0.7095045529457704
796,RoBERTa,0.4924623115592965,0.708025853287809
797,RoBERTa,0.49497487437286436,0.7068754989737078
798,RoBERTa,0.4974874371864322,0.7056114919813707
799,RoBERTa,0.5,0.7044556743950026
